"tag";"x";"y";"record_timestamp";"date";"Y";"m";"d";"H";"M";"S";"num";"timediff"
"2f7b";14,22;18,32;1638055062,044;2021-11-28 00:17:42;"2021";"11";"28";"00";"17";"42";1;0
"2f7b";14,41;18,43;1638055071,644;2021-11-28 00:17:51;"2021";"11";"28";"00";"17";"51";2;9,60000014305115
"2f7b";14,4;18,44;1638055071,843;2021-11-28 00:17:51;"2021";"11";"28";"00";"17";"51";3;0,198999881744385
"2f7b";14,39;18,43;1638055072,043;2021-11-28 00:17:52;"2021";"11";"28";"00";"17";"52";4;0,200000047683716
"2f7b";14,38;18,43;1638055072,244;2021-11-28 00:17:52;"2021";"11";"28";"00";"17";"52";5;0,200999975204468
"2f7b";14,38;18,43;1638055072,443;2021-11-28 00:17:52;"2021";"11";"28";"00";"17";"52";6;0,199000120162964
"2f7b";14,39;18,43;1638055072,644;2021-11-28 00:17:52;"2021";"11";"28";"00";"17";"52";7;0,200999975204468
"2f7b";14,4;18,44;1638055072,843;2021-11-28 00:17:52;"2021";"11";"28";"00";"17";"52";8;0,198999881744385
"2f7b";14,41;18,43;1638055073,043;2021-11-28 00:17:53;"2021";"11";"28";"00";"17";"53";9;0,200000047683716
"2f7b";14,37;18,43;1638055073,243;2021-11-28 00:17:53;"2021";"11";"28";"00";"17";"53";10;0,200000047683716
"2f7b";14,36;18,43;1638055073,443;2021-11-28 00:17:53;"2021";"11";"28";"00";"17";"53";11;0,200000047683716
"2f7b";14,41;18,43;1638055073,644;2021-11-28 00:17:53;"2021";"11";"28";"00";"17";"53";12;0,200999975204468
"2f7b";14,41;18,43;1638055073,844;2021-11-28 00:17:53;"2021";"11";"28";"00";"17";"53";13;0,200000047683716
"2f7b";14,4;18,44;1638055074,044;2021-11-28 00:17:54;"2021";"11";"28";"00";"17";"54";14;0,199999809265137
"2f7b";14,39;18,43;1638055074,244;2021-11-28 00:17:54;"2021";"11";"28";"00";"17";"54";15;0,200000047683716
"2f7b";14,4;18,42;1638055074,444;2021-11-28 00:17:54;"2021";"11";"28";"00";"17";"54";16;0,200000047683716
"2f7b";14,42;18,41;1638055074,644;2021-11-28 00:17:54;"2021";"11";"28";"00";"17";"54";17;0,200000047683716
"2f7b";14,43;18,42;1638055074,843;2021-11-28 00:17:54;"2021";"11";"28";"00";"17";"54";18;0,198999881744385
"2f7b";14,43;18,42;1638055075,043;2021-11-28 00:17:55;"2021";"11";"28";"00";"17";"55";19;0,200000047683716
"2f7b";14,42;18,43;1638055075,244;2021-11-28 00:17:55;"2021";"11";"28";"00";"17";"55";20;0,200999975204468
"2f7b";14,41;18,43;1638055075,444;2021-11-28 00:17:55;"2021";"11";"28";"00";"17";"55";21;0,200000047683716
"2f7b";14,4;18,42;1638055075,644;2021-11-28 00:17:55;"2021";"11";"28";"00";"17";"55";22;0,200000047683716
"2f7b";14,41;18,43;1638055075,844;2021-11-28 00:17:55;"2021";"11";"28";"00";"17";"55";23;0,200000047683716
"2f7b";14,4;18,44;1638055076,044;2021-11-28 00:17:56;"2021";"11";"28";"00";"17";"56";24;0,199999809265137
"2f7b";14,42;18,44;1638055076,245;2021-11-28 00:17:56;"2021";"11";"28";"00";"17";"56";25;0,200999975204468
"2f7b";14,42;18,44;1638055076,444;2021-11-28 00:17:56;"2021";"11";"28";"00";"17";"56";26;0,199000120162964
"2f7b";14,4;18,43;1638055076,644;2021-11-28 00:17:56;"2021";"11";"28";"00";"17";"56";27;0,200000047683716
"2f7b";14,43;18,43;1638055076,844;2021-11-28 00:17:56;"2021";"11";"28";"00";"17";"56";28;0,200000047683716
"2f7b";14,41;18,43;1638055077,043;2021-11-28 00:17:57;"2021";"11";"28";"00";"17";"57";29;0,198999881744385
"2f7b";14,43;18,43;1638055077,244;2021-11-28 00:17:57;"2021";"11";"28";"00";"17";"57";30;0,200999975204468
"2f7b";14,46;18,44;1638055077,444;2021-11-28 00:17:57;"2021";"11";"28";"00";"17";"57";31;0,200000047683716
"2f7b";14,42;18,45;1638055077,643;2021-11-28 00:17:57;"2021";"11";"28";"00";"17";"57";32;0,198999881744385
"2f7b";14,4;18,45;1638055077,843;2021-11-28 00:17:57;"2021";"11";"28";"00";"17";"57";33;0,200000047683716
"2f7b";14,38;18,44;1638055078,043;2021-11-28 00:17:58;"2021";"11";"28";"00";"17";"58";34;0,200000047683716
"2f7b";14,42;18,44;1638055078,243;2021-11-28 00:17:58;"2021";"11";"28";"00";"17";"58";35;0,200000047683716
"2f7b";14,43;18,43;1638055078,444;2021-11-28 00:17:58;"2021";"11";"28";"00";"17";"58";36;0,200999975204468
"2f7b";14,39;18,43;1638055078,644;2021-11-28 00:17:58;"2021";"11";"28";"00";"17";"58";37;0,200000047683716
"2f7b";14,41;18,43;1638055078,844;2021-11-28 00:17:58;"2021";"11";"28";"00";"17";"58";38;0,200000047683716
"2f7b";14,4;18,43;1638055079,044;2021-11-28 00:17:59;"2021";"11";"28";"00";"17";"59";39;0,199999809265137
"2f7b";14,38;18,43;1638055079,244;2021-11-28 00:17:59;"2021";"11";"28";"00";"17";"59";40;0,200000047683716
"2f7b";14,37;18,44;1638055079,443;2021-11-28 00:17:59;"2021";"11";"28";"00";"17";"59";41;0,199000120162964
"2f7b";14,33;18,46;1638055079,643;2021-11-28 00:17:59;"2021";"11";"28";"00";"17";"59";42;0,199999809265137
"2f7b";14,32;18,46;1638055079,844;2021-11-28 00:17:59;"2021";"11";"28";"00";"17";"59";43;0,201000213623047
"2f7b";14,36;18,45;1638055080,044;2021-11-28 00:18:00;"2021";"11";"28";"00";"18";"00";44;0,199999809265137
"2f7b";14,36;18,44;1638055080,243;2021-11-28 00:18:00;"2021";"11";"28";"00";"18";"00";45;0,199000120162964
"2f7b";14,37;18,44;1638055080,443;2021-11-28 00:18:00;"2021";"11";"28";"00";"18";"00";46;0,200000047683716
"2f7b";14,35;18,44;1638055080,643;2021-11-28 00:18:00;"2021";"11";"28";"00";"18";"00";47;0,199999809265137
"2f7b";14,36;18,44;1638055080,843;2021-11-28 00:18:00;"2021";"11";"28";"00";"18";"00";48;0,200000047683716
"2f7b";14,36;18,45;1638055081,044;2021-11-28 00:18:01;"2021";"11";"28";"00";"18";"01";49;0,200999975204468
"2f7b";14,37;18,43;1638055081,244;2021-11-28 00:18:01;"2021";"11";"28";"00";"18";"01";50;0,200000047683716
"2f7b";14,37;18,42;1638055081,443;2021-11-28 00:18:01;"2021";"11";"28";"00";"18";"01";51;0,199000120162964
"2f7b";14,41;18,42;1638055081,644;2021-11-28 00:18:01;"2021";"11";"28";"00";"18";"01";52;0,200999975204468
"2f7b";14,37;18,44;1638055081,844;2021-11-28 00:18:01;"2021";"11";"28";"00";"18";"01";53;0,200000047683716
"2f7b";14,36;18,45;1638055082,044;2021-11-28 00:18:02;"2021";"11";"28";"00";"18";"02";54;0,199999809265137
"2f7b";14,39;18,45;1638055082,244;2021-11-28 00:18:02;"2021";"11";"28";"00";"18";"02";55;0,200000047683716
"2f7b";14,38;18,45;1638055082,444;2021-11-28 00:18:02;"2021";"11";"28";"00";"18";"02";56;0,200000047683716
"2f7b";14,41;18,44;1638055082,644;2021-11-28 00:18:02;"2021";"11";"28";"00";"18";"02";57;0,200000047683716
"2f7b";14,39;18,43;1638055082,844;2021-11-28 00:18:02;"2021";"11";"28";"00";"18";"02";58;0,200000047683716
"2f7b";14,38;18,44;1638055083,044;2021-11-28 00:18:03;"2021";"11";"28";"00";"18";"03";59;0,199999809265137
"2f7b";14,39;18,43;1638055083,244;2021-11-28 00:18:03;"2021";"11";"28";"00";"18";"03";60;0,200000047683716
"2f7b";14,39;18,43;1638055083,444;2021-11-28 00:18:03;"2021";"11";"28";"00";"18";"03";61;0,200000047683716
"2f7b";14,37;18,41;1638055083,644;2021-11-28 00:18:03;"2021";"11";"28";"00";"18";"03";62;0,200000047683716
"2f7b";14,42;18,41;1638055083,844;2021-11-28 00:18:03;"2021";"11";"28";"00";"18";"03";63;0,200000047683716
"2f7b";14,4;18,4;1638055084,044;2021-11-28 00:18:04;"2021";"11";"28";"00";"18";"04";64;0,199999809265137
"2f7b";14,38;18,41;1638055084,243;2021-11-28 00:18:04;"2021";"11";"28";"00";"18";"04";65;0,199000120162964
"2f7b";14,37;18,41;1638055084,443;2021-11-28 00:18:04;"2021";"11";"28";"00";"18";"04";66;0,200000047683716
"2f7b";14,41;18,42;1638055084,644;2021-11-28 00:18:04;"2021";"11";"28";"00";"18";"04";67;0,200999975204468
"2f7b";14,41;18,43;1638055084,843;2021-11-28 00:18:04;"2021";"11";"28";"00";"18";"04";68;0,198999881744385
"2f7b";14,42;18,44;1638055085,044;2021-11-28 00:18:05;"2021";"11";"28";"00";"18";"05";69;0,200999975204468
"2f7b";14,06;18,32;1638055085,244;2021-11-28 00:18:05;"2021";"11";"28";"00";"18";"05";70;0,200000047683716
"2f7b";14,12;18,36;1638055085,443;2021-11-28 00:18:05;"2021";"11";"28";"00";"18";"05";71;0,199000120162964
"2f7b";14,21;18,37;1638055085,643;2021-11-28 00:18:05;"2021";"11";"28";"00";"18";"05";72;0,199999809265137
"2f7b";14,21;18,39;1638055085,843;2021-11-28 00:18:05;"2021";"11";"28";"00";"18";"05";73;0,200000047683716
"2f7b";14,25;18,41;1638055086,043;2021-11-28 00:18:06;"2021";"11";"28";"00";"18";"06";74;0,200000047683716
"2f7b";14,3;18,41;1638055086,244;2021-11-28 00:18:06;"2021";"11";"28";"00";"18";"06";75;0,200999975204468
"2f7b";14,32;18,41;1638055086,444;2021-11-28 00:18:06;"2021";"11";"28";"00";"18";"06";76;0,200000047683716
"2f7b";14,36;18,4;1638055086,644;2021-11-28 00:18:06;"2021";"11";"28";"00";"18";"06";77;0,200000047683716
"2f7b";14,34;18,41;1638055086,844;2021-11-28 00:18:06;"2021";"11";"28";"00";"18";"06";78;0,200000047683716
"2f7b";14,37;18,41;1638055087,044;2021-11-28 00:18:07;"2021";"11";"28";"00";"18";"07";79;0,199999809265137
"2f7b";14,4;18,42;1638055087,243;2021-11-28 00:18:07;"2021";"11";"28";"00";"18";"07";80;0,199000120162964
"2f7b";14,35;18,44;1638055087,444;2021-11-28 00:18:07;"2021";"11";"28";"00";"18";"07";81;0,200999975204468
"2f7b";14,35;18,44;1638055087,645;2021-11-28 00:18:07;"2021";"11";"28";"00";"18";"07";82;0,200999975204468
"2f7b";14,37;18,44;1638055087,844;2021-11-28 00:18:07;"2021";"11";"28";"00";"18";"07";83;0,199000120162964
"2f7b";14,36;18,44;1638055088,044;2021-11-28 00:18:08;"2021";"11";"28";"00";"18";"08";84;0,199999809265137
"2f7b";14,38;18,43;1638055088,244;2021-11-28 00:18:08;"2021";"11";"28";"00";"18";"08";85;0,200000047683716
"2f7b";14,4;18,42;1638055088,444;2021-11-28 00:18:08;"2021";"11";"28";"00";"18";"08";86;0,200000047683716
"2f7b";14,43;18,43;1638055088,644;2021-11-28 00:18:08;"2021";"11";"28";"00";"18";"08";87;0,200000047683716
"2f7b";14,39;18,43;1638055088,844;2021-11-28 00:18:08;"2021";"11";"28";"00";"18";"08";88;0,200000047683716
"2f7b";14,4;18,41;1638055089,044;2021-11-28 00:18:09;"2021";"11";"28";"00";"18";"09";89;0,199999809265137
"2f7b";14,41;18,43;1638055089,244;2021-11-28 00:18:09;"2021";"11";"28";"00";"18";"09";90;0,200000047683716
"2f7b";14,38;18,43;1638055089,444;2021-11-28 00:18:09;"2021";"11";"28";"00";"18";"09";91;0,200000047683716
"2f7b";14,39;18,45;1638055089,644;2021-11-28 00:18:09;"2021";"11";"28";"00";"18";"09";92;0,200000047683716
"2f7b";14,38;18,46;1638055089,844;2021-11-28 00:18:09;"2021";"11";"28";"00";"18";"09";93;0,200000047683716
"2f7b";14,37;18,46;1638055090,044;2021-11-28 00:18:10;"2021";"11";"28";"00";"18";"10";94;0,199999809265137
"2f7b";14,3;18,46;1638055090,244;2021-11-28 00:18:10;"2021";"11";"28";"00";"18";"10";95;0,200000047683716
"2f7b";14,3;18,46;1638055090,444;2021-11-28 00:18:10;"2021";"11";"28";"00";"18";"10";96;0,200000047683716
"2f7b";14,31;18,46;1638055090,644;2021-11-28 00:18:10;"2021";"11";"28";"00";"18";"10";97;0,200000047683716
"2f7b";14,34;18,46;1638055090,844;2021-11-28 00:18:10;"2021";"11";"28";"00";"18";"10";98;0,200000047683716
"2f7b";13,47;17,99;1638056120,245;2021-11-28 00:35:20;"2021";"11";"28";"00";"35";"20";99;1029,40099978447
"2f7b";13,66;18,03;1638056120,443;2021-11-28 00:35:20;"2021";"11";"28";"00";"35";"20";100;0,198000192642212
"2f7b";13,74;18,11;1638056120,646;2021-11-28 00:35:20;"2021";"11";"28";"00";"35";"20";101;0,202999830245972
"2f7b";13,79;18,15;1638056120,844;2021-11-28 00:35:20;"2021";"11";"28";"00";"35";"20";102;0,198000192642212
"2f7b";13,9;18,19;1638056121,045;2021-11-28 00:35:21;"2021";"11";"28";"00";"35";"21";103;0,200999975204468
"2f7b";13,95;18,22;1638056121,244;2021-11-28 00:35:21;"2021";"11";"28";"00";"35";"21";104;0,198999881744385
"2f7b";13,93;18,27;1638056121,443;2021-11-28 00:35:21;"2021";"11";"28";"00";"35";"21";105;0,199000120162964
"2f7b";13,92;18,29;1638056121,644;2021-11-28 00:35:21;"2021";"11";"28";"00";"35";"21";106;0,200999975204468
"2f7b";13,87;18,3;1638056121,843;2021-11-28 00:35:21;"2021";"11";"28";"00";"35";"21";107;0,198999881744385
"2f7b";13,82;18,35;1638056122,044;2021-11-28 00:35:22;"2021";"11";"28";"00";"35";"22";108;0,200999975204468
"2f7b";13,76;18,42;1638056122,244;2021-11-28 00:35:22;"2021";"11";"28";"00";"35";"22";109;0,200000047683716
"2f7b";13,8;18,41;1638056122,444;2021-11-28 00:35:22;"2021";"11";"28";"00";"35";"22";110;0,200000047683716
"2f7b";13,97;18,31;1638056122,646;2021-11-28 00:35:22;"2021";"11";"28";"00";"35";"22";111;0,20199990272522
"2f7b";13,95;18,31;1638056122,844;2021-11-28 00:35:22;"2021";"11";"28";"00";"35";"22";112;0,198000192642212
"2f7b";13,88;18,29;1638056123,043;2021-11-28 00:35:23;"2021";"11";"28";"00";"35";"23";113;0,198999881744385
"2f7b";13,78;18,33;1638056123,244;2021-11-28 00:35:23;"2021";"11";"28";"00";"35";"23";114;0,200999975204468
"2f7b";13,68;18,34;1638056123,446;2021-11-28 00:35:23;"2021";"11";"28";"00";"35";"23";115;0,202000141143799
"2f7b";13,7;18,28;1638056123,643;2021-11-28 00:35:23;"2021";"11";"28";"00";"35";"23";116;0,196999788284302
"2f7b";13,71;18,21;1638056123,844;2021-11-28 00:35:23;"2021";"11";"28";"00";"35";"23";117;0,201000213623047
"2f7b";13,78;18,14;1638056124,044;2021-11-28 00:35:24;"2021";"11";"28";"00";"35";"24";118;0,199999809265137
"2f7b";13,76;18,07;1638056124,243;2021-11-28 00:35:24;"2021";"11";"28";"00";"35";"24";119;0,199000120162964
"2f7b";13,72;17,98;1638056124,444;2021-11-28 00:35:24;"2021";"11";"28";"00";"35";"24";120;0,200999975204468
"2f7b";13,72;17,91;1638056124,644;2021-11-28 00:35:24;"2021";"11";"28";"00";"35";"24";121;0,200000047683716
"2f7b";13,73;17,78;1638056124,844;2021-11-28 00:35:24;"2021";"11";"28";"00";"35";"24";122;0,200000047683716
"2f7b";13,74;17,63;1638056125,044;2021-11-28 00:35:25;"2021";"11";"28";"00";"35";"25";123;0,199999809265137
"2f7b";13,62;17,51;1638056125,244;2021-11-28 00:35:25;"2021";"11";"28";"00";"35";"25";124;0,200000047683716
"2f7b";13,63;17,39;1638056125,444;2021-11-28 00:35:25;"2021";"11";"28";"00";"35";"25";125;0,200000047683716
"2f7b";13,47;17,27;1638056125,644;2021-11-28 00:35:25;"2021";"11";"28";"00";"35";"25";126;0,200000047683716
"2f7b";13,49;17,17;1638056125,846;2021-11-28 00:35:25;"2021";"11";"28";"00";"35";"25";127;0,20199990272522
"2f7b";13,68;16,96;1638056126,043;2021-11-28 00:35:26;"2021";"11";"28";"00";"35";"26";128;0,197000026702881
"2f7b";13,66;16,83;1638056126,243;2021-11-28 00:35:26;"2021";"11";"28";"00";"35";"26";129;0,200000047683716
"2f7b";13,59;16,66;1638056126,443;2021-11-28 00:35:26;"2021";"11";"28";"00";"35";"26";130;0,200000047683716
"2f7b";13,61;16,49;1638056126,643;2021-11-28 00:35:26;"2021";"11";"28";"00";"35";"26";131;0,199999809265137
"2f7b";13,58;16,28;1638056126,843;2021-11-28 00:35:26;"2021";"11";"28";"00";"35";"26";132;0,200000047683716
"2f7b";13,57;16,05;1638056127,044;2021-11-28 00:35:27;"2021";"11";"28";"00";"35";"27";133;0,200999975204468
"2f7b";13,7;15,88;1638056127,245;2021-11-28 00:35:27;"2021";"11";"28";"00";"35";"27";134;0,200999975204468
"2f7b";13,72;15,64;1638056127,445;2021-11-28 00:35:27;"2021";"11";"28";"00";"35";"27";135;0,200000047683716
"2f7b";14,02;15,4;1638056127,644;2021-11-28 00:35:27;"2021";"11";"28";"00";"35";"27";136;0,199000120162964
"2f7b";13,96;15,16;1638056127,844;2021-11-28 00:35:27;"2021";"11";"28";"00";"35";"27";137;0,200000047683716
"2f7b";13,88;14,93;1638056128,045;2021-11-28 00:35:28;"2021";"11";"28";"00";"35";"28";138;0,200999975204468
"2f7b";13,93;14,71;1638056128,245;2021-11-28 00:35:28;"2021";"11";"28";"00";"35";"28";139;0,199999809265137
"2f7b";13,82;14,5;1638056128,444;2021-11-28 00:35:28;"2021";"11";"28";"00";"35";"28";140;0,199000120162964
"2f7b";13,7;14,29;1638056128,644;2021-11-28 00:35:28;"2021";"11";"28";"00";"35";"28";141;0,200000047683716
"2f7b";13,67;14,04;1638056128,844;2021-11-28 00:35:28;"2021";"11";"28";"00";"35";"28";142;0,200000047683716
"2f7b";13,63;13,85;1638056129,044;2021-11-28 00:35:29;"2021";"11";"28";"00";"35";"29";143;0,199999809265137
"2f7b";13,62;13,65;1638056129,244;2021-11-28 00:35:29;"2021";"11";"28";"00";"35";"29";144;0,200000047683716
"2f7b";13,56;13,41;1638056129,444;2021-11-28 00:35:29;"2021";"11";"28";"00";"35";"29";145;0,200000047683716
"2f7b";13,71;13,23;1638056129,645;2021-11-28 00:35:29;"2021";"11";"28";"00";"35";"29";146;0,200999975204468
"2f7b";13,79;13,03;1638056129,844;2021-11-28 00:35:29;"2021";"11";"28";"00";"35";"29";147;0,199000120162964
"2f7b";13,8;12,82;1638056130,044;2021-11-28 00:35:30;"2021";"11";"28";"00";"35";"30";148;0,199999809265137
"2f7b";13,95;12,67;1638056130,246;2021-11-28 00:35:30;"2021";"11";"28";"00";"35";"30";149;0,202000141143799
"2f7b";14,01;12,45;1638056130,444;2021-11-28 00:35:30;"2021";"11";"28";"00";"35";"30";150;0,197999954223633
"2f7b";13,98;12,22;1638056130,644;2021-11-28 00:35:30;"2021";"11";"28";"00";"35";"30";151;0,200000047683716
"2f7b";14,05;12,01;1638056130,844;2021-11-28 00:35:30;"2021";"11";"28";"00";"35";"30";152;0,200000047683716
"2f7b";13,84;11,8;1638056131,044;2021-11-28 00:35:31;"2021";"11";"28";"00";"35";"31";153;0,199999809265137
"2f7b";13,89;11,6;1638056131,244;2021-11-28 00:35:31;"2021";"11";"28";"00";"35";"31";154;0,200000047683716
"2f7b";13,98;11,4;1638056131,444;2021-11-28 00:35:31;"2021";"11";"28";"00";"35";"31";155;0,200000047683716
"2f7b";14,04;11,22;1638056131,645;2021-11-28 00:35:31;"2021";"11";"28";"00";"35";"31";156;0,200999975204468
"2f7b";14,04;11,07;1638056131,844;2021-11-28 00:35:31;"2021";"11";"28";"00";"35";"31";157;0,199000120162964
"2f7b";13,92;10,88;1638056132,044;2021-11-28 00:35:32;"2021";"11";"28";"00";"35";"32";158;0,199999809265137
"2f7b";13,55;10,72;1638056132,244;2021-11-28 00:35:32;"2021";"11";"28";"00";"35";"32";159;0,200000047683716
"2f7b";13,78;10,6;1638056132,444;2021-11-28 00:35:32;"2021";"11";"28";"00";"35";"32";160;0,200000047683716
"2f7b";13,95;10,43;1638056132,645;2021-11-28 00:35:32;"2021";"11";"28";"00";"35";"32";161;0,200999975204468
"2f7b";13,82;10,25;1638056132,845;2021-11-28 00:35:32;"2021";"11";"28";"00";"35";"32";162;0,200000047683716
"2f7b";13,68;10,09;1638056133,044;2021-11-28 00:35:33;"2021";"11";"28";"00";"35";"33";163;0,198999881744385
"2f7b";13,53;9,92;1638056133,244;2021-11-28 00:35:33;"2021";"11";"28";"00";"35";"33";164;0,200000047683716
"2f7b";13,45;9,8;1638056133,444;2021-11-28 00:35:33;"2021";"11";"28";"00";"35";"33";165;0,200000047683716
"2f7b";13,25;9,66;1638056133,645;2021-11-28 00:35:33;"2021";"11";"28";"00";"35";"33";166;0,200999975204468
"2f7b";12,82;9,63;1638056133,844;2021-11-28 00:35:33;"2021";"11";"28";"00";"35";"33";167;0,199000120162964
"2f7b";12,73;9,45;1638056134,044;2021-11-28 00:35:34;"2021";"11";"28";"00";"35";"34";168;0,199999809265137
"2f7b";12,61;9,32;1638056134,243;2021-11-28 00:35:34;"2021";"11";"28";"00";"35";"34";169;0,199000120162964
"2f7b";12,52;9,14;1638056134,443;2021-11-28 00:35:34;"2021";"11";"28";"00";"35";"34";170;0,200000047683716
"2f7b";12,4;9,02;1638056134,643;2021-11-28 00:35:34;"2021";"11";"28";"00";"35";"34";171;0,199999809265137
"2f7b";12,26;8,82;1638056134,844;2021-11-28 00:35:34;"2021";"11";"28";"00";"35";"34";172;0,201000213623047
"2f7b";12,12;8,71;1638056135,044;2021-11-28 00:35:35;"2021";"11";"28";"00";"35";"35";173;0,199999809265137
"2f7b";11,98;8,64;1638056135,243;2021-11-28 00:35:35;"2021";"11";"28";"00";"35";"35";174;0,199000120162964
"2f7b";11,83;8,56;1638056135,444;2021-11-28 00:35:35;"2021";"11";"28";"00";"35";"35";175;0,200999975204468
"2f7b";11,68;8,54;1638056135,644;2021-11-28 00:35:35;"2021";"11";"28";"00";"35";"35";176;0,200000047683716
"2f7b";11,52;8,49;1638056135,845;2021-11-28 00:35:35;"2021";"11";"28";"00";"35";"35";177;0,200999975204468
"2f7b";11,28;8,53;1638056136,044;2021-11-28 00:35:36;"2021";"11";"28";"00";"35";"36";178;0,198999881744385
"2f7b";11,04;8,46;1638056136,243;2021-11-28 00:35:36;"2021";"11";"28";"00";"35";"36";179;0,199000120162964
"2f7b";10,83;8,47;1638056136,445;2021-11-28 00:35:36;"2021";"11";"28";"00";"35";"36";180;0,20199990272522
"2f7b";10,6;8,45;1638056136,645;2021-11-28 00:35:36;"2021";"11";"28";"00";"35";"36";181;0,200000047683716
"2f7b";10,31;8,48;1638056136,845;2021-11-28 00:35:36;"2021";"11";"28";"00";"35";"36";182;0,200000047683716
"2f7b";10,04;8,47;1638056137,045;2021-11-28 00:35:37;"2021";"11";"28";"00";"35";"37";183;0,200000047683716
"2f7b";9,79;8,41;1638056137,245;2021-11-28 00:35:37;"2021";"11";"28";"00";"35";"37";184;0,199999809265137
"2f7b";9,63;8,76;1638056137,445;2021-11-28 00:35:37;"2021";"11";"28";"00";"35";"37";185;0,200000047683716
"2f7b";9,32;8,66;1638056137,645;2021-11-28 00:35:37;"2021";"11";"28";"00";"35";"37";186;0,200000047683716
"2f7b";9,02;8,62;1638056137,844;2021-11-28 00:35:37;"2021";"11";"28";"00";"35";"37";187;0,199000120162964
"2f7b";8,74;8,65;1638056138,043;2021-11-28 00:35:38;"2021";"11";"28";"00";"35";"38";188;0,198999881744385
"2f7b";8,47;8,74;1638056138,244;2021-11-28 00:35:38;"2021";"11";"28";"00";"35";"38";189;0,200999975204468
"2f7b";8,18;8,68;1638056138,445;2021-11-28 00:35:38;"2021";"11";"28";"00";"35";"38";190;0,200999975204468
"2f7b";7,91;8,76;1638056138,645;2021-11-28 00:35:38;"2021";"11";"28";"00";"35";"38";191;0,200000047683716
"2f7b";7,67;8,76;1638056138,845;2021-11-28 00:35:38;"2021";"11";"28";"00";"35";"38";192;0,200000047683716
"2f7b";7,43;8,79;1638056139,045;2021-11-28 00:35:39;"2021";"11";"28";"00";"35";"39";193;0,200000047683716
"2f7b";7,15;8,74;1638056139,246;2021-11-28 00:35:39;"2021";"11";"28";"00";"35";"39";194;0,200999975204468
"2f7b";6,9;8,76;1638056139,445;2021-11-28 00:35:39;"2021";"11";"28";"00";"35";"39";195;0,198999881744385
"2f7b";6,5;9,45;1638056139,645;2021-11-28 00:35:39;"2021";"11";"28";"00";"35";"39";196;0,200000047683716
"2f7b";6,31;9,19;1638056139,845;2021-11-28 00:35:39;"2021";"11";"28";"00";"35";"39";197;0,200000047683716
"2f7b";6,19;8,88;1638056140,046;2021-11-28 00:35:40;"2021";"11";"28";"00";"35";"40";198;0,200999975204468
"2f7b";6,01;8,71;1638056140,245;2021-11-28 00:35:40;"2021";"11";"28";"00";"35";"40";199;0,198999881744385
"2f7b";5,77;8,81;1638056140,444;2021-11-28 00:35:40;"2021";"11";"28";"00";"35";"40";200;0,199000120162964
"2f7b";5,53;8,96;1638056140,644;2021-11-28 00:35:40;"2021";"11";"28";"00";"35";"40";201;0,200000047683716
"2f7b";5,33;8,85;1638056140,845;2021-11-28 00:35:40;"2021";"11";"28";"00";"35";"40";202;0,200999975204468
"2f7b";5,08;8,95;1638056141,093;2021-11-28 00:35:41;"2021";"11";"28";"00";"35";"41";203;0,247999906539917
"2f7b";4,75;9,28;1638056141,293;2021-11-28 00:35:41;"2021";"11";"28";"00";"35";"41";204;0,200000047683716
"2f7b";4,47;9,51;1638056141,493;2021-11-28 00:35:41;"2021";"11";"28";"00";"35";"41";205;0,200000047683716
"2f7b";4,21;9,76;1638056141,645;2021-11-28 00:35:41;"2021";"11";"28";"00";"35";"41";206;0,151999950408936
"2f7b";3,77;9,54;1638056141,844;2021-11-28 00:35:41;"2021";"11";"28";"00";"35";"41";207;0,199000120162964
"2f7b";3,22;9,43;1638056142,044;2021-11-28 00:35:42;"2021";"11";"28";"00";"35";"42";208;0,199999809265137
"2f7b";3,27;9,23;1638056142,244;2021-11-28 00:35:42;"2021";"11";"28";"00";"35";"42";209;0,200000047683716
"2f7b";3,21;8,99;1638056142,644;2021-11-28 00:35:42;"2021";"11";"28";"00";"35";"42";210;0,400000095367432
"2f7b";3,15;8,75;1638056142,844;2021-11-28 00:35:42;"2021";"11";"28";"00";"35";"42";211;0,200000047683716
"2f7b";3,04;8,47;1638056143,244;2021-11-28 00:35:43;"2021";"11";"28";"00";"35";"43";212;0,399999856948853
"2f7b";2,93;8,38;1638056143,445;2021-11-28 00:35:43;"2021";"11";"28";"00";"35";"43";213;0,200999975204468
"2f7b";2,81;8,28;1638056143,643;2021-11-28 00:35:43;"2021";"11";"28";"00";"35";"43";214;0,197999954223633
"2f7b";2,59;8,99;1638056143,843;2021-11-28 00:35:43;"2021";"11";"28";"00";"35";"43";215;0,200000047683716
"2f7b";2,55;8,67;1638056144,043;2021-11-28 00:35:44;"2021";"11";"28";"00";"35";"44";216;0,200000047683716
"2f7b";2,44;8,84;1638056144,244;2021-11-28 00:35:44;"2021";"11";"28";"00";"35";"44";217;0,200999975204468
"2f7b";2,42;8,65;1638056144,444;2021-11-28 00:35:44;"2021";"11";"28";"00";"35";"44";218;0,200000047683716
"2f7b";2,31;8,9;1638056144,692;2021-11-28 00:35:44;"2021";"11";"28";"00";"35";"44";219;0,247999906539917
"2f7b";2,26;8,66;1638056144,892;2021-11-28 00:35:44;"2021";"11";"28";"00";"35";"44";220;0,200000047683716
"2f7b";2,35;8;1638056145,045;2021-11-28 00:35:45;"2021";"11";"28";"00";"35";"45";221;0,153000116348267
